hw1,hw2,tw,bf1,tf1,bf2,tf2,psi,L,y,y_norm
500,500,4.29,500,17.89,375,7.89,0.25,9000,3727.256974,2.9216207214
700,200,12.6,175,12.6,700,12.6,0.5,1400,5846.81881,0.1354160911
400,160,1.33,100,4.32,400,9.89,0.0,11200,56.83537455,0.9769360271
900,450,16.2,225,16.2,225,16.2,0.0,9000,835.5567157,1.9808059385
800,200,6.86,600,34.74,600,34.74,-1.0,24000,7390.714135,2.7219939076
300,100,2.04,225,11.37,300,19.58,-0.25,1800,4706.389242,1.3672209083
300,100,12.0,75,12.0,300,12.95,1.0,5400,152.6202201,0.7691544712
800,267,9.29,600,12.63,600,12.63,0.0,30400,900.5335247,2.2834995265
600,150,2.0,600,41.37,600,41.37,-0.75,16800,16776.28642,3.1071168114
600,600,3.38,600,39.16,600,39.16,0.75,15600,7103.63027,1.1658735258
300,120,12.0,75,12.0,300,17.37,-0.75,6000,393.4076448,1.7625140839
360,900,5.06,900,15.63,900,38.84,-0.5,23400,10377.71112,1.9261280971
100,400,2.72,300,17.37,200,8.63,0.0,8000,661.6443822,2.8888337036
900,300,3.34,450,7.82,675,31.62,-0.5,10800,4356.605905,1.2202331805
300,86,5.4,300,19.58,75,5.72,0.5,4200,1388.207539,5.5754848423
300,75,1.26,75,3.24,75,3.24,-0.5,8400,3.71199353,3.1633215952
400,114,7.2,200,11.58,300,17.37,0.25,10400,287.3576101,1.4301441225
280,700,3.94,700,40.53,525,22.66,0.25,14000,11413.96545,2.3269306966
700,467,12.6,700,25.05,350,16.39,0.5,15400,5204.870455,3.0223582284
400,100,7.2,100,7.2,100,7.2,1.0,12800,8.780978521,1.0215851992
700,233,2.33,350,18.97,350,28.0,-0.75,11200,3136.2412,2.9738572178
300,200,3.48,75,3.48,225,3.48,-0.75,4200,22.38900482,0.7099667494
600,171,4.08,300,20.68,300,20.68,-1.0,13200,1218.553477,2.7007169034
400,100,2.25,100,7.63,300,19.58,-0.25,5600,333.8624928,1.4064952768
400,267,1.92,400,8.42,400,8.42,0.0,15200,333.929573,1.9518791176
300,75,1.0,75,2.68,300,8.53,-1.0,12000,33.51087043,2.2161210852
300,86,1.0,300,17.37,150,1.5,1.0,9000,293.3138401,3.5822992008
400,1000,40.0,500,40.0,1000,40.0,0.5,32000,5955.716226,1.1593553557
900,225,36.0,450,36.0,225,36.0,-0.5,28800,3613.386053,3.6932661234
500,333,20.0,250,20.0,375,30.0,0.0,6000,2924.443126,1.2818996213
300,86,2.04,300,7.42,225,14.68,0.75,3000,904.3118789,1.040156639
400,400,16.0,400,16.0,400,16.0,0.25,7200,2667.689099,1.5584694352
200,700,2.93,175,8.2,525,18.79,-0.25,4200,1618.642849,0.594527545
600,240,24.0,300,24.0,450,24.0,-0.75,8400,4779.92013,2.2169639645
400,400,2.72,200,2.72,200,2.72,0.25,16000,11.5570764,1.6728574506
800,320,32.0,800,32.0,800,32.0,0.5,32000,5053.092053,1.3829373705
1000,286,4.19,750,18.55,250,8.95,-1.0,26000,1077.035714,2.8289277724
700,280,6.0,175,8.2,175,8.2,-0.5,22400,49.58866042,2.8639501402
1000,1000,4.8,250,10.79,250,17.24,0.5,2000,9645.828897,1.0018692104
400,800,5.43,600,25.89,800,16.84,0.25,12800,6747.482346,1.2601007401
400,800,14.4,600,14.84,400,17.26,0.5,20800,1246.630278,1.7624673331
500,500,2.09,125,7.7,500,30.79,-0.5,10000,1292.082873,1.8052332003
200,700,4.75,525,18.79,350,28.0,0.0,15400,2166.426054,1.903066956
400,267,1.48,100,4.32,100,4.32,0.75,12800,3.237689812,1.2691679149
286,1000,11.61,500,38.16,1000,17.37,0.0,4000,67271.7973,0.7811801138
133,400,7.2,300,14.05,100,7.2,0.5,4800,830.174749,3.6784803738
1000,1000,3.71,750,15.79,750,54.47,-0.5,22000,12897.70151,1.8616428674
600,300,2.88,450,31.03,450,31.03,-0.75,7200,17480.28352,3.0143580905
160,400,1.67,400,30.53,300,9.63,-1.0,4800,4783.252939,2.0116699368
125,500,4.29,375,14.8,125,8.62,0.0,12000,482.0559691,3.9836324696
240,600,4.08,600,39.16,150,5.92,-0.25,6000,19103.34026,6.3933336707
300,86,2.57,75,3.24,300,14.05,0.75,9600,93.31708056,2.1727752021
300,300,1.69,225,18.0,75,2.13,-1.0,3600,248.2967414,1.513373897
400,200,3.43,100,3.58,100,3.58,-0.25,5600,19.34488487,2.5262914419
700,700,2.33,175,3.68,175,9.49,0.75,11200,31.2316624,0.8175809768
600,400,5.14,150,5.14,150,5.14,0.25,15600,18.04807101,1.7106044045
1000,1000,4.19,250,18.16,1000,46.84,0.0,6000,9774.960586,0.2420861296
125,500,2.09,375,5.13,375,13.42,-1.0,16000,371.6617147,2.5160370472
500,143,1.86,125,1.86,125,1.86,-0.75,5000,25.50755688,3.0299867093
400,160,1.33,200,3.47,100,7.63,-0.25,16000,22.14986539,3.2070923664
200,400,1.92,300,18.47,300,8.53,0.25,12000,462.1657063,2.0132048635
600,150,10.8,450,16.11,450,16.11,-1.0,10800,2754.275876,2.4978042129
267,800,3.84,400,12.84,400,8.42,0.25,25600,241.6336385,1.7541025572
900,900,16.2,900,58.74,225,16.2,-0.75,16200,17907.2795,3.1930229802
900,900,7.71,225,16.34,900,22.26,-0.75,28800,858.4543981,0.9878037256
150,600,4.08,150,4.08,150,10.89,-0.5,14400,35.14051224,2.296965455
533,800,2.97,800,28.63,800,10.95,-1.0,19200,8890.552639,2.3980157867
1000,1000,3.33,750,51.71,750,18.55,0.75,22000,11761.5295,1.6977948018
350,700,3.94,175,3.94,175,4.97,-0.5,21000,16.84661378,2.2439777006
700,467,12.6,700,12.6,175,12.6,-0.25,23800,1796.027141,6.0630546405
300,120,1.44,150,10.89,75,2.13,0.5,7200,53.90924333,4.46428688
1000,1000,3.71,500,14.21,250,14.47,-0.75,24000,699.0736357,2.4714928157
600,240,24.0,300,24.0,300,24.0,0.25,14400,1108.181346,1.6033740543
250,500,2.4,500,10.53,125,7.7,1.0,12000,522.1122976,3.3090768889
300,120,3.48,150,6.47,75,6.0,-0.25,1800,547.4429474,4.9829555602
300,600,4.08,450,29.37,150,4.08,1.0,15600,1191.845821,4.5063862386
900,257,7.71,900,12.32,900,12.32,1.0,27000,1398.534187,0.9900571386
800,267,2.67,200,10.84,200,10.84,0.25,6400,375.4969181,1.6864340043
900,600,3.0,675,29.13,225,13.03,0.25,18000,6228.959809,6.0019528785
300,900,36.0,225,36.0,900,42.16,-0.75,30600,8762.105394,3.235197227
700,175,8.13,525,40.07,525,40.07,0.75,28000,2672.923879,1.2144574855
400,800,3.35,200,14.53,600,14.84,0.0,16000,345.3851469,0.7086818202
1000,667,3.33,250,15.39,250,15.39,-0.5,12000,831.6984753,2.8066728719
1000,1000,18.0,250,19.08,1000,35.79,-0.25,36000,2388.272266,1.5571984261
400,400,16.0,100,16.0,200,16.0,0.5,12800,119.7892658,1.218316372
700,233,2.93,350,21.55,525,36.2,0.75,28000,995.5015452,1.2339488559
800,400,9.29,200,13.05,800,25.68,-1.0,4800,4889.477437,0.4227119912
500,143,20.0,375,20.0,375,20.0,0.75,20000,590.4366496,1.210099524
900,300,16.2,675,41.57,675,41.57,0.75,28800,4929.620235,1.2021474329
175,700,6.0,175,6.0,175,6.0,0.0,2800,459.3892922,1.4150405408
320,800,32.0,400,32.0,800,55.16,-0.75,32000,10841.80265,3.2797798178
600,150,10.8,150,11.45,150,11.45,0.0,21600,52.60054469,1.9162277475
125,500,4.29,375,25.86,125,6.78,-1.0,5000,1055.167467,1.4395288718
800,800,2.97,200,13.79,400,9.89,-0.5,32000,101.0516887,1.4570323976
600,171,3.38,150,9.79,600,43.58,0.5,20400,2143.777964,3.0678707318
240,600,10.8,600,23.68,600,10.8,0.0,12000,5040.963224,2.167191304
600,400,2.51,150,5.37,150,5.37,1.0,15600,10.1678123,1.1404353039
400,267,3.43,200,3.43,200,3.43,-0.75,14400,32.1410197,3.2820698657
360,900,3.34,675,36.59,675,6.75,0.75,25200,3259.483458,1.9784396354
800,400,3.35,800,49.26,600,36.95,0.0,17600,24998.51231,2.8662964994
500,1000,8.57,250,8.57,1000,50.53,1.0,36000,3379.822727,2.269837023
500,167,4.29,500,16.05,250,13.55,-0.25,20000,1101.012362,4.5908256511
900,450,10.45,225,13.86,900,10.45,1.0,18000,233.8982063,0.2612301224
800,229,14.4,200,14.4,400,14.4,1.0,22400,146.8468895,0.8576204353
600,600,2.23,300,17.37,150,8.13,0.5,20400,221.5717521,3.3717726067
500,250,1.67,375,18.95,375,18.95,-0.5,13000,1866.594441,2.8325367462
900,225,36.0,900,48.79,900,48.79,0.75,5400,147532.1946,1.0633672512
600,400,4.08,150,11.45,450,29.37,-0.5,2400,3746.711872,0.423270748
800,200,9.29,200,13.79,600,28.11,0.5,14400,933.9848437,1.0469178864
900,600,4.32,675,51.51,675,51.51,-0.75,9000,94169.04311,2.9012073942
400,160,1.67,400,26.11,300,10.74,0.75,7200,2381.521965,2.1575749391
400,800,32.0,200,32.0,800,64.0,-0.75,16000,20352.41383,3.4453758462
400,100,3.43,100,5.42,300,22.89,1.0,10400,224.873485,1.9706346379
700,200,12.6,175,14.0,525,18.79,0.5,8400,606.4834776,0.602516998
1000,250,4.19,250,15.39,500,40.0,-0.75,8000,4384.717907,1.3957686593
667,1000,6.79,750,54.47,1000,57.89,0.5,6000,142988.8582,0.8438057385
400,1000,4.19,500,40.0,250,18.16,1.0,30000,1325.38777,2.3202476443
200,500,3.4,250,3.4,500,19.74,-0.25,12000,771.0774731,2.2674922873
1000,250,11.61,1000,57.89,1000,57.89,-0.5,20000,86272.61676,3.0527695409
300,75,1.44,75,3.51,300,9.63,-0.5,10800,45.71942878,2.0102637631
900,257,5.06,450,26.05,675,34.11,-0.5,3600,63555.3653,1.4212151759
800,229,9.29,400,17.26,800,25.68,0.75,14400,1957.760059,0.750389292
600,600,4.08,150,7.03,600,14.84,-0.75,13200,286.1263151,0.7314805446
267,400,4.65,300,16.26,400,26.11,0.75,10400,867.3193993,0.9881248096
267,400,2.72,300,20.68,100,4.68,0.75,8800,603.9499486,4.8023345756
600,150,2.51,600,34.74,600,34.74,-0.5,12000,18539.03755,3.0420173966
500,125,4.29,125,5.86,125,5.86,-0.25,11000,25.1543471,2.6098195298
400,160,4.65,100,4.65,100,4.65,0.75,13600,4.370931199,1.2148331462
900,900,7.71,225,8.05,225,7.71,-1.0,25200,107.5081809,2.9482359784
200,700,4.75,525,24.59,175,4.75,-1.0,4200,1806.818363,0.6048409518
800,320,6.86,400,18.74,400,18.74,0.25,20800,812.110942,1.7540764038
700,280,6.0,175,14.0,175,14.0,-1.0,26600,96.39794372,2.8976955172
400,100,1.33,300,14.05,400,15.79,0.0,4000,2984.868576,1.458278466
800,533,6.86,400,8.42,600,8.21,-1.0,32000,346.1995842,2.3632799477
700,350,2.33,175,4.97,700,25.05,-0.5,5600,1584.272334,0.4082489066
1000,667,4.19,1000,10.0,1000,10.0,-0.75,28000,5734.11135,2.9823572221
467,700,8.13,175,8.13,525,18.79,-0.75,4200,1689.240439,0.4878263005
360,900,4.32,225,15.51,900,12.32,0.5,18000,360.984733,0.3724843336
1000,1000,8.57,500,28.95,750,8.57,0.75,16000,3204.56911,0.9502354978
250,1000,3.33,1000,76.32,750,48.95,1.0,24000,27263.20975,1.4499297881
500,200,4.29,125,8.62,500,12.37,0.25,11000,142.9209177,0.6709165186
300,300,1.0,300,11.84,150,2.05,1.0,6000,457.9035959,3.5535318486
600,900,36.0,450,36.0,675,51.51,-0.75,28800,8683.463989,2.4088140023
300,300,2.57,300,21.79,300,4.11,1.0,10200,477.2006467,1.7669780178
150,600,3.38,300,14.05,300,5.21,-0.5,7200,960.9778182,2.6026657185
280,700,28.0,525,28.0,175,28.0,-0.75,7000,6127.558872,1.8537166289
200,600,6.97,450,34.34,150,9.24,0.5,8400,4352.34106,4.7366972628
400,400,4.65,400,5.47,400,5.47,0.5,7200,634.419364,1.3102765088
150,300,2.57,75,3.79,75,2.68,-0.75,9600,3.529330386,2.8184223236
1000,400,5.62,500,30.79,500,14.21,0.75,38000,809.6838445,1.5791789067
900,225,10.45,225,13.03,900,12.32,1.0,32400,184.5876479,0.5717061874
400,133,7.2,300,7.2,200,8.63,0.5,8000,231.3270115,1.91010043
400,160,16.0,400,18.74,100,16.0,-0.25,2400,17307.25127,6.3019270689
300,150,1.0,75,5.17,75,5.17,-1.0,1200,154.5302299,2.4712413931
900,360,16.2,450,22.74,225,16.2,1.0,9000,2887.469964,2.1906930278
1000,400,4.8,750,46.18,750,46.18,-0.5,38000,12510.46946,2.7363781224
800,200,2.67,800,10.95,800,10.95,0.0,30400,1371.029798,2.1547974009
700,233,6.0,350,12.53,350,12.53,0.75,23800,176.9621243,1.2826830212
600,300,5.14,450,29.37,150,9.24,0.0,7200,8334.723088,8.0933304309
200,400,2.72,300,11.84,100,6.16,0.75,12000,157.4750804,3.4640843215
667,1000,6.79,1000,57.89,750,37.89,-0.5,10000,177852.0235,3.2790655132
500,167,2.09,250,19.08,250,19.08,-0.75,15000,665.8628371,3.0569533113
900,257,3.0,225,15.51,225,15.51,-0.75,9000,924.5163377,3.2056060291
400,100,16.0,400,20.21,200,16.0,0.0,13600,1186.665334,3.3087998123
700,467,4.75,700,43.11,700,43.11,0.5,22400,8650.535582,1.3706753477
900,300,10.45,900,45.47,900,45.47,0.0,21600,27222.97509,2.0755048192
600,240,3.38,300,16.26,300,16.26,0.5,2400,7545.382113,1.2796057518
400,100,7.2,300,22.89,100,7.2,1.0,7200,689.7480046,3.3687237805
600,900,16.2,900,58.74,450,16.2,0.75,12600,40991.0425,3.3865761706
700,467,3.36,525,18.79,350,25.42,0.5,15400,2022.1756,1.7503562639
200,500,1.67,125,7.24,500,14.21,1.0,7000,174.3053616,0.3713914441
300,300,1.26,225,4.74,225,4.74,0.0,2400,892.3782313,1.7933906966
1000,1000,4.8,500,23.42,500,23.42,-1.0,10000,14783.33388,2.6892980085
500,500,9.0,375,16.18,375,16.18,0.25,11000,1241.489791,1.5705270775
360,900,16.2,675,31.62,225,16.2,0.0,32400,2556.824038,4.3713021895
700,200,4.75,350,9.95,350,9.95,0.75,12600,309.78451,1.226174326
800,267,32.0,200,32.0,400,32.0,0.25,20800,1246.031192,1.4366378574
400,114,7.2,200,12.32,300,20.68,-1.0,2400,4306.616868,1.8495761018
900,300,7.71,225,13.86,225,13.86,-0.5,14400,397.5755157,3.0671285722
500,200,2.09,250,4.34,250,4.34,1.0,18000,18.22987949,1.1544506372
300,300,3.48,75,4.34,225,13.86,0.5,600,562.0054385,0.1228350131
150,600,2.0,300,8.53,300,18.47,0.5,15600,227.3677983,1.308701624
300,150,1.0,225,14.68,225,14.68,-0.75,9600,505.7558011,2.9839820973
225,900,4.32,450,29.37,900,52.11,-0.25,14400,20087.96149,2.1275116541
600,600,24.0,150,24.0,150,24.0,-1.0,9600,906.7027254,2.630610813
700,467,4.75,175,9.49,700,7.0,-0.5,8400,322.6188323,0.3147976146
1000,333,8.57,1000,76.32,750,40.66,0.5,14000,81627.32432,2.3051405266
600,600,6.97,300,18.47,600,34.74,-0.25,6000,6542.869476,0.820772561
400,100,16.0,300,16.0,300,16.0,0.5,3200,3088.910557,1.3610008098
900,900,36.0,900,36.0,225,36.0,-0.25,3600,274904.8628,3.3211971384
700,467,2.93,700,14.74,700,14.74,0.75,19600,1786.730855,1.1548855566
1000,400,3.71,250,20.0,750,13.03,0.5,22000,346.3757965,0.5131586074
400,200,2.25,400,15.79,400,15.79,0.25,10400,1202.306765,1.6553443478
800,267,4.5,200,4.5,800,43.37,0.5,11200,3874.703274,1.3493011986
600,150,10.8,450,11.13,150,10.8,0.75,6000,1616.223672,2.56074032
900,360,5.06,675,29.13,675,29.13,0.75,10800,11492.33694,1.1504630561
700,175,28.0,525,38.13,350,28.0,-1.0,5600,20144.15859,2.1764388818
200,800,4.5,800,46.32,800,28.63,0.25,9600,38141.91644,1.6532566984
120,300,1.11,75,1.86,150,4.82,0.5,12000,2.900095345,1.4308257526
267,800,5.43,600,45.79,400,20.21,0.75,30400,2648.385275,2.0735425615
700,233,2.93,175,9.49,175,2.93,0.25,15400,40.91985835,2.5646259678
700,280,6.0,175,13.36,175,13.36,0.75,5600,286.3542436,1.1800507098
400,400,1.92,400,23.16,400,23.16,1.0,4000,7258.247996,0.9866767567
900,360,36.0,450,36.0,675,36.0,-0.5,3600,98437.5398,1.6348332661
75,300,2.57,300,24.0,225,4.74,0.5,3000,2959.914389,2.4833190888
1000,1000,3.33,500,21.58,500,21.58,0.5,6000,17442.07974,1.2941044529
900,900,5.06,450,11.13,900,25.58,0.0,21600,1633.438465,0.7597085238
400,600,2.51,300,8.53,600,25.89,0.5,10800,1069.928586,0.7556355717
700,700,3.36,350,20.26,525,5.25,0.75,19600,437.6353367,1.0803329652
257,900,16.2,450,29.37,450,24.39,0.25,7200,8557.705617,1.4881745247
233,700,28.0,175,28.0,175,28.0,-0.5,23800,460.3934299,2.1113052879
286,1000,8.57,500,30.79,1000,32.11,0.25,22000,5488.750191,1.1716313425
280,700,12.6,350,12.6,175,12.6,0.25,26600,181.1768462,2.1741556018
900,450,16.2,225,16.2,225,16.2,-0.5,9000,1199.801276,2.8442994327
900,900,7.71,225,15.51,225,15.51,-0.5,23400,244.3255636,2.6096227943
900,450,5.06,450,5.06,450,5.06,0.5,32400,92.9273808,1.5712261186
300,120,12.0,300,19.58,150,12.0,1.0,3600,1575.1425,2.0900702889
500,125,4.29,125,7.24,125,4.29,0.25,19000,9.463746626,1.9332899353
200,400,16.0,100,16.0,100,16.0,0.75,15200,42.19581017,1.1188204541
200,600,3.38,450,16.11,150,8.13,-0.75,10800,523.4284036,2.0132545411
600,300,6.97,450,17.76,150,6.97,0.75,20400,450.2104245,3.8600095005
700,175,2.6,175,8.2,175,8.2,0.5,11200,56.109541,1.5174576777
800,320,2.97,200,7.89,600,23.68,0.25,6400,1034.520583,0.3989007836
200,700,2.33,525,11.05,350,17.68,-0.75,21000,829.7763968,2.472798438
900,900,4.32,225,10.54,225,4.32,-0.25,36000,49.5958143,3.075838965
1000,500,6.79,1000,76.32,500,21.58,0.25,10000,170875.8115,5.0656347601
200,500,4.29,125,7.7,125,7.7,0.25,4000,97.52768562,1.4384245273
800,800,14.4,600,14.4,400,15.79,-0.5,30400,1551.03084,3.5211758985
500,500,1.86,500,25.26,125,6.32,0.75,4000,16961.21995,6.0465830267
600,240,4.08,300,19.58,300,14.05,0.25,9600,991.8534602,1.9218606189
500,125,9.0,250,9.0,250,9.0,0.75,17000,73.65089807,1.2559266183
600,600,4.08,300,7.42,300,7.42,-0.5,3600,4096.299912,2.5063128896
500,333,20.0,375,27.24,375,20.0,-1.0,6000,8652.053516,2.585113483
267,800,3.35,400,11.37,600,14.84,0.5,9600,1266.882368,0.7097185539
400,200,16.0,400,30.53,400,30.53,0.0,4800,12935.65597,1.9978973503
257,900,4.32,675,11.72,225,10.54,-0.75,7200,2144.898538,1.0463849402
500,333,20.0,375,20.0,375,20.0,-1.0,6000,7239.153299,2.6485587677
1000,250,8.57,750,24.08,750,24.08,-0.25,40000,3476.820917,2.6292870731
700,700,12.6,350,16.39,175,12.6,-0.5,26600,490.1286308,4.3841951629
300,300,3.48,75,3.51,150,5.37,-0.25,12000,6.497759601,1.5089841601
1000,667,3.33,250,11.71,750,35.13,-0.75,38000,1415.801958,2.4781814622
600,600,4.08,150,4.08,450,24.39,-0.5,24000,405.4275425,3.2302116264
800,533,3.35,800,58.11,400,27.58,1.0,12800,25403.28142,2.6011837329
229,800,32.0,800,46.32,400,32.0,-0.25,17600,16416.96841,3.024385852
250,500,2.81,125,10.0,500,6.84,-0.5,19000,67.999061,0.9902073787
333,500,3.4,375,20.33,375,21.71,0.25,6000,3979.619971,1.4677966832
286,1000,18.0,1000,68.95,1000,68.95,0.5,36000,25670.28278,1.3573397385
600,400,5.14,450,17.76,450,17.76,0.0,18000,1279.98597,1.9466734178
500,200,5.81,125,10.0,125,10.0,0.5,13000,28.00494373,1.4203210079
500,167,2.81,125,8.62,500,25.26,-0.75,15000,745.0245829,2.5943900369
360,900,36.0,675,36.0,675,39.08,-0.75,25200,11762.66155,2.5259616443
900,257,3.0,900,55.42,225,13.86,0.0,14400,48467.67495,10.2460077624
1000,333,4.8,500,8.68,500,8.68,-0.5,18000,1327.5441,3.172843732
229,800,9.29,800,31.58,600,30.32,-1.0,8000,35889.38756,2.0466960795
667,1000,18.0,750,51.71,250,18.0,-0.5,2000,160983.6472,0.9766412517
400,114,2.72,100,8.0,300,8.53,-0.5,3200,197.7856769,0.6219453662
300,150,1.44,150,11.45,300,24.0,0.5,7200,465.3156502,1.3830015318
300,120,12.0,75,12.0,75,12.0,1.0,6000,29.54151361,0.9862918638
300,100,1.11,225,5.57,150,2.61,0.0,4200,247.4480663,4.329140401
800,229,9.29,800,19.79,200,13.05,-1.0,11200,3807.348386,2.2049815619
333,1000,4.19,750,40.66,500,16.05,-0.5,22000,9818.566389,3.8084191519
800,229,2.67,600,48.0,400,26.11,0.0,9600,27363.77775,4.049771326
300,300,1.0,300,3.0,300,3.0,-0.25,5400,321.1960298,2.1876366332
600,600,2.23,300,11.84,300,16.26,-0.25,13200,586.4723974,1.9967777015
700,467,28.0,350,28.0,525,28.0,0.25,4200,14433.62567,0.9356521548
900,600,3.77,675,49.03,675,49.03,1.0,36000,4564.339982,1.0456255204
1000,250,11.61,1000,68.95,250,13.55,1.0,16000,31006.67535,4.3040601496
1000,286,18.0,500,18.0,500,18.0,0.25,6000,12085.61523,1.6066576193
300,120,1.44,75,3.24,225,6.39,-0.25,1800,69.86559044,0.3672163249
700,233,2.93,525,9.12,350,25.42,1.0,14000,831.1557898,1.0054007858
700,280,2.33,350,28.0,700,17.32,0.0,16800,1792.68696,1.170519652
300,120,12.0,300,19.58,75,12.0,-0.75,7800,1102.699346,6.011429931
900,300,4.32,450,26.05,450,26.05,1.0,14400,1877.994959,1.053656363
600,150,2.51,150,2.61,600,21.47,0.75,4800,714.4955954,0.3702063453
450,900,10.45,225,18.0,900,45.47,-1.0,28800,7392.69004,4.2994189678
500,500,9.0,125,9.0,125,9.0,0.75,11000,35.01481586,1.155094477
800,400,4.5,600,39.16,600,39.16,0.75,4800,48095.31297,1.1093831106
171,600,4.08,150,5.92,300,7.42,-1.0,16800,54.46530968,2.0159112749
1000,250,11.61,500,36.32,250,20.0,0.0,38000,1634.943357,3.8749271332
500,200,9.0,500,21.58,500,28.95,-0.25,16000,3574.025671,2.2711048979
200,400,7.2,200,13.79,300,7.2,-0.75,1600,5785.159639,1.655365053
233,700,3.36,350,13.82,175,3.36,-0.5,12600,384.5095562,3.9250397561
400,400,4.65,200,4.65,100,6.53,0.75,12800,23.84073561,1.8585336626
200,500,9.0,125,9.0,375,9.0,-0.25,6000,210.4926606,0.7375194343
300,300,1.26,300,14.05,225,12.2,0.75,12000,250.2992619,1.5636287046
300,86,5.4,300,6.32,150,8.68,-0.75,6600,346.6608625,3.7343972844
600,171,24.0,150,24.0,600,25.89,-1.0,14400,1871.36477,1.6934486006
400,100,4.65,400,29.05,100,8.0,-0.5,10400,3939.562083,12.9787513907
1000,333,5.62,1000,24.74,750,60.0,0.5,34000,8746.177907,1.4073655724
700,467,2.33,175,11.42,525,36.2,0.25,18200,1139.632734,1.887035991
700,200,12.6,525,20.72,525,20.72,-0.25,21000,2476.40435,2.5443920572
1000,1000,11.61,750,11.61,750,11.61,0.75,40000,797.1765213,1.2636425854
500,143,20.0,500,20.0,125,20.0,0.0,5000,10841.93706,5.5382570922
120,300,1.69,225,12.2,225,3.08,0.25,7200,198.1329341,2.3556178096
300,86,1.11,150,7.58,150,7.58,0.5,2400,229.9509391,1.3519754747
300,75,1.44,150,3.71,150,3.71,0.75,6600,13.51592058,1.1758188886
160,400,1.33,400,12.84,100,1.33,0.5,16000,218.0613598,6.3845794133
225,900,5.06,225,14.68,450,19.42,0.5,12600,462.2496305,0.8455087991
171,600,6.97,300,15.16,300,17.37,0.75,14400,312.3890331,1.1490744303
229,800,2.67,200,6.42,600,32.53,0.25,24000,1248.266492,3.1639888831
800,800,32.0,400,32.0,400,32.0,-0.75,8000,17146.65324,2.8092132218
600,171,2.88,150,7.58,300,21.79,-0.5,2400,1661.72355,0.7919372822
700,467,4.75,525,20.72,350,9.95,0.5,23800,956.4357114,2.7415366293
600,200,2.0,150,6.47,150,6.47,0.5,24000,9.053209023,1.5033313264
900,225,3.0,675,9.24,675,9.24,-0.5,23400,1771.122186,3.1584227589
1000,286,11.61,500,34.47,500,34.47,1.0,16000,3428.159019,1.0711772752
600,600,4.08,300,10.74,150,10.89,1.0,15600,148.293824,1.9697792444
600,240,3.38,300,8.53,300,8.53,0.75,3600,1467.207753,1.0955509898
1000,500,4.8,250,16.32,250,16.32,0.25,28000,156.3044929,1.6984329574
467,700,2.6,525,34.26,175,8.2,-0.5,16800,3524.100808,6.3535333474
800,400,4.5,200,10.11,200,10.11,-0.5,1600,8667.755417,2.5873521128
700,200,12.6,350,20.26,350,20.26,1.0,8400,1348.246844,1.0159683573
700,467,28.0,700,37.95,350,28.0,0.5,22400,5691.734343,2.4240251034
500,500,1.67,125,10.0,500,38.16,-0.25,20000,1526.793007,3.7040175837
150,600,2.23,600,45.79,600,34.74,0.0,13200,13073.48137,1.8927956517
1000,667,18.0,1000,39.47,1000,24.74,0.75,20000,19299.00368,1.3765234305
800,267,14.4,400,29.05,600,14.4,0.75,8000,4115.670887,0.893765759
300,150,1.69,75,4.34,225,8.05,-1.0,8400,29.27505127,1.5982994469
400,133,2.72,400,5.47,400,5.47,0.25,6400,672.0952879,1.6206949671
1000,1000,3.33,500,34.47,500,34.47,0.75,18000,3772.364539,1.1635841148
175,700,6.0,175,6.0,525,16.86,1.0,15400,197.8886063,0.9092929732
667,1000,4.8,1000,80.0,500,14.21,-0.25,36000,34553.67609,6.6512811644
1000,1000,6.79,750,46.18,750,46.18,0.0,8000,105987.9309,1.8096748447
700,200,6.0,175,11.42,175,11.42,0.5,11200,96.38340003,1.4748684879
800,267,4.5,800,43.37,800,43.37,0.75,28800,7481.964197,1.204333824
267,400,1.33,200,2.0,300,8.53,1.0,8000,34.94867983,0.4325255432
250,1000,18.0,750,18.0,750,54.47,1.0,22000,5944.02578,1.0092284646
600,900,6.11,225,12.2,675,46.54,-0.75,10800,6056.260064,1.6030715396
175,700,2.93,175,8.84,350,24.13,0.0,8400,708.2462139,1.5857672076
900,900,6.11,900,55.42,900,55.42,-0.75,21600,60086.93437,2.8571726047
300,100,1.0,150,7.03,225,18.0,-0.75,7800,267.9795913,2.5119400874
800,267,14.4,200,14.4,200,14.4,0.25,1600,6630.897153,1.5035288052
1000,1000,6.79,500,8.68,500,8.68,-0.25,30000,548.2188174,2.3384969294
600,150,4.08,150,5.92,150,5.92,0.5,14400,16.32235344,1.4993661218
700,280,3.36,350,9.95,175,12.71,1.0,7000,725.9298108,1.8094438427
800,533,4.5,800,8.0,200,7.89,0.75,9600,4726.164552,3.6996299363
200,800,9.29,400,24.63,400,9.29,0.5,30400,435.8667938,1.8184154126
500,125,3.4,250,15.39,125,7.24,0.75,8000,291.9768704,2.9056713782
400,100,2.72,200,2.72,300,18.47,0.25,15200,153.5645136,2.182518314
300,300,12.0,150,12.0,150,12.0,-0.75,11400,157.1861704,2.7116257083
280,700,4.75,700,48.26,175,5.62,-1.0,22400,4717.908602,5.1039322745
500,333,5.81,375,27.24,125,5.81,-1.0,7000,1285.548907,2.4897714369
600,240,3.38,300,3.38,300,3.38,1.0,9600,75.57064974,1.0091657099
300,200,1.26,300,10.74,300,10.74,-0.25,5400,1215.430833,2.3481106862
