hw1,hw2,tw,bf1,tf1,bf2,tf2,psi,L,y,y_norm
300,120,5.4,225,5.4,225,5.4,-1.0,4800,278.7097151,2.4961879466
600,240,2.23,150,9.24,150,9.24,0.75,16800,22.09294637,1.2602238174
133,400,2.25,300,4.11,400,9.89,-0.5,8800,332.8538994,1.6203384992
800,533,32.0,600,32.53,200,32.0,-1.0,16000,4298.678486,1.9842698371
400,1000,3.71,500,36.32,500,25.26,-0.5,16000,7055.296382,2.5689846856
1000,500,40.0,1000,65.26,1000,65.26,0.5,4000,713016.2574,1.2008527014
700,350,12.6,700,50.84,175,12.6,-0.25,22400,12707.31933,9.9126238056
300,200,1.0,75,5.17,75,6.0,1.0,600,255.6949652,0.876923373
300,150,1.44,150,2.05,225,9.71,-0.75,6600,72.67433809,1.6737695535
267,800,2.67,200,11.58,600,30.32,0.5,17600,1067.075694,1.5742437044
150,300,5.4,150,8.13,75,5.4,1.0,12000,15.20889847,1.7840881289
500,1000,3.33,1000,68.95,500,21.58,-1.0,18000,23972.19005,2.0328632824
250,500,2.81,250,10.79,250,6.18,-0.75,15000,176.2493965,3.1079083922
300,600,2.88,450,27.71,300,6.32,-0.25,22800,1345.80852,4.8382584401
120,300,1.0,150,9.24,300,11.84,-0.75,3000,772.6219165,1.3620217947
400,100,2.25,100,7.63,300,19.58,-0.25,5600,333.8624928,1.4064952768
600,300,4.08,450,32.68,300,24.0,-0.25,4800,26073.34628,4.1968881858
400,1000,5.62,250,5.62,1000,21.05,0.5,18000,882.7496916,0.6545461042
400,200,1.67,300,6.32,100,4.32,-0.75,4800,115.0628819,1.1210453631
600,150,2.51,300,7.42,300,7.42,0.75,22800,51.946519,1.3247278585
500,143,20.0,125,20.0,125,20.0,-0.5,4000,1010.69159,2.7830075698
240,600,10.8,600,36.95,300,19.58,-0.25,18000,5419.791638,3.9535206027
600,240,2.0,150,7.58,150,7.58,-0.25,20400,23.95396322,2.4534911658
1000,250,18.0,1000,28.42,1000,76.32,0.75,28000,18841.37621,1.2226220567
700,700,8.13,350,26.71,175,13.36,-0.75,18200,986.6338929,3.901661253
400,200,1.92,300,7.42,100,6.53,0.75,7200,222.3478279,3.2735684393
600,171,10.8,450,10.8,450,10.8,0.0,12000,1262.446803,2.2227268638
900,600,16.2,675,31.62,675,31.62,0.75,32400,2741.1923,1.1733807062
100,300,1.69,75,4.89,225,5.57,-0.5,6600,26.02008619,1.3545040924
800,200,3.35,400,6.95,400,8.42,0.5,6400,1271.275895,1.1849553213
333,500,5.81,125,10.0,375,27.24,0.5,10000,565.0214594,1.5420956379
200,600,10.8,150,10.8,150,12.0,0.5,21600,35.66119857,1.2815050529
300,900,3.34,225,7.22,900,28.89,0.75,30600,1057.414612,1.806709551
900,600,3.77,450,31.03,450,31.03,0.0,32400,1692.704647,1.9167564537
300,600,6.97,450,29.37,450,26.05,0.25,10800,4163.170403,1.5786258231
300,150,1.69,150,3.71,150,3.71,-1.0,11400,16.43810601,3.0495941525
280,700,2.33,350,17.68,350,21.55,-0.5,22400,736.3733752,2.3108471676
700,700,12.6,700,14.74,175,12.6,-0.75,23800,746.4151571,2.0640639788
800,267,9.29,800,64.0,800,64.0,0.25,6400,163665.2747,1.6533765781
900,257,16.2,225,16.2,900,16.2,1.0,12600,743.3438619,0.3423284049
300,300,1.0,75,4.89,300,20.68,1.0,3600,258.4776201,0.6289347723
400,100,4.65,100,6.53,100,6.53,-0.5,8000,29.39908905,2.9870568273
300,75,5.4,300,22.89,75,5.4,0.25,4800,1795.847608,7.3554849568
700,700,6.0,525,28.46,175,8.84,-0.75,21000,1365.661314,3.8194040996
800,200,4.5,400,12.84,200,7.16,-1.0,20800,255.4409366,3.1151437123
667,1000,6.79,500,21.58,250,14.47,0.5,10000,4916.926028,3.2021330871
114,400,16.0,300,24.0,100,16.0,0.75,8800,723.6174407,2.3884356304
1000,250,11.61,500,27.11,750,43.42,0.25,38000,2893.008504,1.5517350183
500,500,1.67,250,16.32,375,23.09,0.0,11000,806.7116843,1.2569935074
250,500,1.86,375,25.86,125,1.86,1.0,12000,839.310066,4.9920857801
200,300,1.69,225,13.03,75,3.79,-1.0,12000,75.10320286,3.7700312432
700,350,3.94,700,14.74,700,14.74,1.0,22400,1152.057173,1.0100179754
600,240,10.8,450,34.34,450,34.34,0.25,24000,2308.929984,1.6397551872
600,900,7.71,900,15.63,450,34.34,0.75,7200,29807.7698,1.4499135329
600,600,10.8,450,10.8,450,10.8,-0.25,8400,3414.996769,2.1985776618
400,200,1.92,400,20.21,100,6.16,-0.25,5600,4812.226475,10.9159982803
267,800,9.29,800,64.0,400,17.26,-0.75,12800,26482.39101,3.2329853155
900,900,3.77,225,7.22,450,11.13,0.0,12600,216.1496069,0.5918694507
200,500,9.0,250,9.87,500,10.53,0.25,14000,246.5627348,1.0412375383
700,233,8.13,525,9.12,525,9.12,0.75,16800,506.54634,1.1524460565
800,229,9.29,600,12.63,600,12.63,0.5,30400,618.4187437,1.5977938128
400,100,7.2,200,7.2,200,7.2,-0.25,4800,355.9069669,2.6495931951
700,700,4.75,525,30.39,525,30.39,-0.5,4200,77082.74703,2.3728296195
800,200,2.97,400,32.0,400,32.0,-0.5,20800,3219.015939,2.8347926352
800,200,3.84,200,4.21,600,8.21,-1.0,17600,103.864137,0.842443138
300,100,1.0,300,17.37,300,19.58,0.5,5400,1363.772359,1.3663862896
500,250,3.4,250,5.26,250,5.26,0.0,3000,1173.737231,1.9370708299
400,600,2.0,150,4.82,450,21.08,1.0,16800,202.795646,1.2401161447
133,400,4.65,300,19.58,100,4.65,1.0,7200,557.1984709,3.8819150191
400,800,2.67,400,4.0,600,19.26,0.0,30400,365.3875462,1.6257279399
600,600,10.8,300,10.8,600,23.68,-0.25,14400,1195.405987,1.1790814942
300,300,1.44,300,18.47,150,7.58,0.0,9000,802.705465,4.9600337731
800,320,2.97,400,15.79,400,15.79,-1.0,16000,1403.155936,2.7114804032
175,700,8.13,175,8.13,700,27.63,0.25,4200,4189.343338,0.600665272
500,167,1.67,250,7.11,250,7.11,1.0,11000,67.12115188,1.00704214
1000,250,4.8,1000,35.79,1000,35.79,-0.25,26000,23743.40992,2.6419065868
500,143,1.86,375,16.18,375,16.18,-0.75,15000,1264.015144,3.1776453392
400,114,3.43,200,10.11,300,24.0,0.75,7200,474.3337042,1.1373606955
500,200,2.81,500,19.74,500,19.74,-0.25,16000,2532.881834,2.4675245874
360,900,6.11,225,13.86,675,14.21,-1.0,12600,974.1860121,0.975213693
300,120,1.44,300,8.53,75,1.44,-0.75,9600,127.8111032,7.0422744701
667,1000,6.79,500,8.68,1000,61.58,0.75,20000,8592.485508,1.1821782363
350,700,2.93,700,19.89,350,17.68,0.5,9800,7448.140218,2.5014948399
150,300,5.4,75,5.4,225,7.22,1.0,600,318.0514055,0.1337889428
400,200,1.67,100,1.67,100,1.67,0.75,6400,2.850354045,1.2265183963
700,200,8.13,175,8.13,175,8.13,0.5,15400,44.15725594,1.4289142698
700,700,3.94,175,3.94,350,3.94,-0.25,7000,135.5666215,0.7543640046
800,320,32.0,800,32.0,800,32.0,0.5,32000,5053.092053,1.3829373705
700,280,28.0,525,28.0,525,28.0,0.25,19600,3383.8195,1.6386748611
1000,1000,3.71,1000,32.11,750,15.79,-0.25,28000,16361.38854,3.8983443699
450,900,3.34,675,31.62,225,14.68,0.0,27000,3430.400289,5.3302115989
800,800,32.0,400,32.0,400,32.0,-0.25,20800,3626.509972,2.156206932
800,800,9.29,800,58.11,200,9.29,0.25,22400,16661.47136,7.9436528261
200,400,1.92,100,6.89,300,19.58,-0.25,4800,465.0535523,1.4702297022
900,225,7.71,225,15.51,900,72.0,0.0,12600,16972.09081,2.0635015165
900,257,5.06,675,54.0,675,54.0,0.0,9000,62626.65488,2.101508869
900,600,10.45,450,21.08,450,21.08,-0.75,18000,3250.035737,3.0601121503
400,133,2.72,400,24.63,400,24.63,-0.75,14400,2976.676131,3.0359766446
900,600,4.32,675,31.62,675,14.21,0.5,5400,57191.96367,1.7427844435
200,500,2.4,125,4.93,500,28.95,0.25,14000,1151.533553,3.6360269605
600,600,6.97,600,41.37,600,19.26,-0.75,24000,7728.423965,3.4582920988
700,200,4.75,525,26.53,175,12.71,-0.5,9800,7596.105178,7.8901761573
167,500,2.09,250,15.39,250,8.03,-0.5,4000,1852.061671,2.5009318142
300,150,1.69,225,7.22,225,7.22,1.0,1800,973.2955556,0.938276439
900,900,36.0,225,36.0,225,36.0,0.25,3600,10624.2482,1.5425558157
400,133,1.48,300,15.16,300,15.16,-0.5,7200,1647.2928,3.02490285
267,800,2.97,800,52.21,200,13.79,-0.5,19200,14638.26404,6.6854027213
200,800,2.67,400,20.21,200,3.47,-0.5,17600,663.8990905,4.9796034505
300,86,2.57,75,3.79,150,10.89,-0.5,6000,38.66610151,2.0882415317
267,800,32.0,200,32.0,800,52.21,-1.0,25600,12774.00313,4.6640359799
700,175,28.0,700,28.0,700,28.0,0.75,18200,4901.952777,1.2081524016
257,900,3.0,900,28.89,450,9.47,-0.5,10800,13615.12835,2.4193212376
600,900,5.06,225,11.37,225,5.06,1.0,32400,27.91911268,1.3590701585
400,133,4.65,300,20.68,300,20.68,1.0,7200,932.6273745,1.0424763925
200,400,7.2,300,20.68,100,7.2,-0.25,12000,630.2125116,6.241628831
200,400,2.72,100,3.21,300,4.11,-1.0,15200,11.34716292,1.3157107958
75,300,1.69,75,4.07,225,9.71,1.0,11400,20.99266704,1.4956178249
900,600,3.0,450,27.71,450,27.71,-1.0,25200,2798.741733,2.8434995018
700,467,2.6,700,43.11,700,43.11,-0.25,26600,11563.20965,2.2630640064
700,280,4.75,525,26.53,525,26.53,1.0,23800,1301.967437,1.038949705
600,150,2.88,450,32.68,600,34.74,-1.0,19200,5929.623071,2.4978970858
400,400,3.43,200,3.47,200,16.0,1.0,6400,104.3734339,0.6631167017
267,800,3.84,600,23.68,200,3.84,0.5,30400,863.6388406,5.301808306
360,900,3.34,225,5.57,450,19.42,1.0,27000,132.3580494,1.1430109543
333,500,3.4,375,13.42,250,15.39,1.0,13000,402.292216,1.4049911391
900,450,4.32,675,26.64,675,26.64,0.0,5400,66637.74427,1.9041392301
333,500,2.4,250,3.42,500,5.0,-0.25,15000,61.31038704,0.811679912
1000,500,8.57,1000,76.32,500,38.16,0.0,34000,33178.34652,4.2523321537
700,467,3.36,350,20.26,350,20.26,-0.5,28000,710.9069054,2.6561830263
300,300,3.48,150,10.89,75,4.34,0.0,6000,118.8521782,5.0098156815
300,75,5.4,225,18.0,225,16.34,0.25,2400,2583.51422,1.7647391583
300,150,12.0,75,12.0,75,12.0,-0.5,8400,53.60773375,2.471786454
500,500,1.86,375,7.89,125,4.93,1.0,9000,413.2129621,3.5925836462
1000,333,5.62,1000,80.0,750,35.13,0.75,14000,72016.81381,2.085098851
400,114,1.33,300,12.95,300,12.95,-0.5,14400,470.918244,2.9144077242
267,800,5.43,400,12.84,800,46.32,0.25,20800,5420.361582,2.1724547662
300,100,1.26,300,24.0,300,24.0,-0.25,4800,4484.988187,2.48847468
240,600,2.88,150,8.68,450,19.42,1.0,15600,200.2848019,1.0367519303
280,700,2.33,700,25.05,175,10.13,-0.5,28000,1842.12726,5.591466888
100,300,12.0,225,12.2,225,12.0,0.5,7800,232.6849989,1.3136695826
300,150,12.0,75,12.0,75,12.0,-0.75,6000,84.44087261,2.7559698546
900,900,3.77,675,14.21,675,39.08,0.25,25200,3317.471206,1.2306092521
300,75,12.0,300,16.26,300,18.47,0.75,1800,5684.366875,1.0233517468
900,257,3.34,225,8.05,225,8.05,-0.75,25200,84.68229326,3.5993388099
500,500,20.0,250,20.0,375,20.33,1.0,15000,462.3166463,0.8484803946
167,500,3.4,375,12.04,125,10.0,-1.0,6000,311.6769004,0.9366701586
400,1000,3.33,500,32.63,750,32.37,-0.75,20000,7672.900696,2.0522526138
900,900,7.71,225,15.51,225,15.51,-0.5,23400,244.3255636,2.6096227943
400,267,2.72,100,3.95,300,17.37,1.0,11200,101.7066326,1.4905657343
500,167,2.81,125,10.0,125,10.0,0.5,12000,27.63462552,1.4233403689
400,800,6.86,600,28.11,600,48.0,0.5,19200,5513.886493,1.2546004744
1000,400,18.0,500,30.79,500,30.79,-0.5,40000,2447.025699,2.6927407466
500,167,3.4,125,9.08,250,19.08,1.0,14000,89.02302325,1.2232309941
600,400,2.23,600,32.53,150,8.13,-0.5,15600,5429.258767,8.5099874573
400,200,3.43,300,12.95,100,4.68,0.5,10400,267.5345017,4.9571879932
1000,1000,11.61,250,11.71,1000,32.11,0.25,28000,1566.360627,1.016488368
500,333,1.67,250,2.5,125,10.0,0.75,10000,42.57456238,1.2007061106
400,160,1.92,300,20.68,300,20.68,-0.75,15200,1081.151715,2.9960430951
700,700,3.94,700,25.05,525,5.25,1.0,11200,7979.829214,2.2263213013
360,900,3.0,225,3.91,450,14.45,-0.5,18000,196.6972288,1.3959484801
500,143,1.86,250,8.03,250,8.03,-0.75,3000,2223.786301,2.7313878169
1000,400,3.71,500,27.11,750,60.0,-0.75,34000,8245.984499,2.6248193256
400,100,2.25,100,4.32,100,4.32,0.25,1600,120.8458078,1.5880927984
700,280,8.13,175,8.13,525,9.12,-1.0,2800,2567.681115,0.6260552899
150,300,5.4,150,5.4,75,5.4,0.75,8400,17.4930805,1.8280867638
700,200,28.0,525,28.0,525,38.13,0.25,4200,36594.60167,1.4534129574
900,900,16.2,675,21.67,225,16.2,1.0,3600,66152.23282,3.0865002963
100,400,3.43,100,5.05,300,6.32,0.25,16000,19.95479948,1.4153348184
120,300,1.0,300,10.74,150,10.89,0.5,4200,710.4451428,2.1731542305
800,200,5.43,400,12.84,400,12.84,0.75,27200,218.1248081,1.3089108589
267,400,4.65,100,8.0,400,8.42,0.5,14400,41.74203715,0.749347059
467,700,3.94,700,27.63,700,19.89,0.25,23800,3766.566337,1.7287114759
400,114,16.0,400,24.63,300,18.47,-0.25,8800,3882.765892,3.5151333882
1000,1000,5.62,750,32.37,1000,72.63,0.5,22000,18690.76328,1.0139864393
257,900,3.0,675,24.16,225,7.22,0.5,21600,2004.625273,4.5216533219
300,150,1.69,300,18.47,75,2.68,0.5,10200,397.741335,6.7949352263
1000,400,11.61,500,28.95,500,27.11,-1.0,28000,3279.211122,2.9266242683
800,533,9.29,800,52.21,800,52.21,-0.25,25600,23888.98941,2.286885932
500,250,1.67,250,3.42,250,3.42,0.25,18000,22.39281409,1.8319487779
600,600,10.8,150,10.8,600,21.47,0.25,6000,865.0080098,0.3227597394
267,400,1.92,300,5.21,100,2.11,-1.0,4000,53.27430793,0.4919113283
1000,286,4.8,500,32.63,1000,50.53,0.0,24000,9273.979469,1.4217784425
900,900,36.0,225,36.0,675,41.57,0.25,1800,43280.93885,0.2402802938
900,300,3.0,900,52.11,900,52.11,1.0,21600,17167.20624,1.0443176959
300,300,3.48,300,20.68,150,5.92,0.5,3600,2963.51156,4.136998501
86,300,1.44,225,6.39,300,6.32,0.5,7200,99.50423937,1.0739597743
800,267,2.97,600,14.84,800,55.16,-0.5,12800,17341.96789,1.813310912
600,300,5.14,150,5.14,300,17.37,-1.0,18000,155.8522553,2.6214111582
133,400,16.0,100,16.0,300,19.58,0.25,10400,356.7985119,1.6685495802
400,133,7.2,300,20.68,300,20.68,0.25,1600,17288.44461,1.5300361284
900,300,10.45,225,10.45,225,10.45,-1.0,23400,159.8765638,2.9300872681
900,257,4.32,675,54.0,225,7.22,0.0,34200,6584.755327,8.4007577985
400,400,1.92,300,21.79,100,5.42,0.25,8000,1170.541545,6.744533875
1000,333,3.71,1000,39.47,250,10.79,-1.0,30000,7890.733713,5.7329339889
500,250,5.81,500,30.79,125,10.0,-0.5,11000,6247.761114,10.2383455819
500,125,1.67,125,1.71,125,1.71,-0.25,20000,1.935655501,3.0011060851
1000,500,4.19,250,11.71,250,11.71,-0.75,18000,320.4617643,3.2145887485
900,450,3.34,900,55.42,675,11.72,-0.5,36000,19229.75677,6.3279378813
500,333,9.0,500,36.32,500,36.32,-0.75,12000,13186.53709,2.9715595721
200,500,9.0,500,14.21,125,9.0,-1.0,18000,266.6073421,2.0342599779
1000,1000,3.71,1000,65.26,250,12.63,0.5,16000,60801.51637,7.3193409438
800,533,14.4,400,26.11,400,26.11,0.75,28800,717.3950739,1.2006266147
800,400,3.84,400,30.53,400,30.53,1.0,30400,726.7254226,1.047089269
900,300,5.06,450,19.42,450,19.42,-0.75,14400,3762.101915,3.2360957426
400,100,2.72,200,13.05,100,4.32,0.25,14400,73.35690443,4.2514539783
125,500,2.09,500,5.0,125,4.93,-1.0,8000,68.87853863,0.5052042885
800,400,9.29,200,9.29,800,49.26,0.5,11200,5368.380855,1.3096986998
500,1000,11.61,250,14.47,500,11.61,-0.25,34000,204.7133289,1.38294225
300,150,12.0,150,12.0,150,12.0,0.75,9600,75.34676934,1.1732545969
533,800,5.43,600,45.79,800,25.68,0.25,9600,24377.26173,1.327714769
700,233,28.0,525,28.0,525,28.0,0.0,11200,8675.770383,2.0567822017
500,143,2.81,250,12.63,125,4.93,0.5,6000,433.3589491,3.9188812448
225,900,3.34,900,25.58,225,8.88,-1.0,7200,2835.268779,0.4586853406
450,900,6.11,900,28.89,900,22.26,-0.25,32400,6898.324767,2.2329580315
240,600,5.14,450,24.39,150,5.14,0.0,6000,5700.085917,6.0359309626
100,400,2.72,400,29.05,300,20.68,0.75,12800,1282.851672,1.5118204074
800,229,2.67,600,10.42,600,10.42,-0.5,32000,876.8956228,3.3772561497
75,300,1.44,75,3.79,225,11.37,-0.25,3000,180.0711808,1.6076037144
900,360,16.2,900,32.21,900,35.53,-0.75,32400,14675.7346,3.0636582853
1000,400,11.61,500,27.11,500,17.89,0.75,4000,28207.60992,1.2597291076
400,800,2.67,600,17.05,600,36.95,-0.75,30400,3516.37993,2.6084142713
400,160,2.25,200,4.95,100,2.84,1.0,1600,605.612831,2.3864821745
400,100,1.92,300,17.37,300,22.89,-0.5,8000,2033.310964,2.7971267912
133,400,2.72,100,6.16,300,18.47,-1.0,3200,926.7581143,1.7519746555
400,400,2.25,400,8.42,100,2.25,-1.0,15200,47.31367362,1.572011012
300,600,24.0,450,24.0,300,24.0,-0.5,20400,2059.911908,2.8015851064
200,300,1.26,150,6.47,225,17.17,0.5,10800,104.4303671,1.536166057
700,280,8.13,350,17.68,350,17.68,-0.75,21000,950.0548315,3.2102395704
600,171,24.0,600,41.37,150,24.0,0.5,7200,16175.74759,4.1131362602
300,86,1.0,225,13.03,225,13.03,-1.0,7800,461.5488657,2.6942648207
240,600,24.0,450,24.0,150,24.0,0.5,3600,13368.04118,2.8838187987
300,300,1.11,75,1.3,75,5.72,-0.75,6000,5.528618363,2.0556568173
900,900,4.32,225,13.86,225,13.86,0.5,21600,111.8462492,1.3622246436
1000,333,18.0,500,28.95,500,18.0,0.25,22000,2357.55664,1.9446287927
360,900,10.45,900,45.47,450,10.45,1.0,18000,12104.51788,2.9867667297
500,250,1.86,125,2.63,125,2.63,-0.75,6000,30.19633272,3.0842501774
900,257,4.32,225,11.37,225,11.37,0.25,19800,101.6149731,1.7786979393
700,350,28.0,525,28.0,525,28.0,1.0,16800,2606.575077,1.0164391113
267,800,4.5,400,32.0,800,28.63,0.25,25600,2579.139532,1.2945547399
114,400,7.2,300,7.2,100,7.2,1.0,3200,620.0888845,2.2075660629
700,700,2.33,350,24.13,175,8.84,0.25,2800,22422.22361,4.6796647157
400,100,1.33,300,22.89,300,22.89,-0.75,14400,1369.021645,2.9873572391
600,200,6.97,150,7.03,450,6.97,-0.25,16800,60.37229045,0.9148121864
300,150,1.0,300,15.16,300,15.16,1.0,6600,587.519117,1.0241609373
1000,500,8.57,750,35.13,750,32.37,-0.25,18000,19331.24102,2.5251512509
533,800,2.67,800,58.11,400,32.0,-1.0,11200,22105.62181,1.713068262
800,267,4.5,200,15.26,200,15.26,0.75,4800,646.490431,1.1391191467
1000,1000,18.0,500,38.16,500,38.16,0.25,20000,5298.150066,1.582270795
900,360,3.34,225,13.03,225,7.22,0.0,21600,110.2421493,2.5615850991
400,160,4.65,300,4.65,100,4.65,0.25,7200,179.6941992,4.3527273393
700,350,3.94,350,15.11,525,42.0,-0.5,23800,2415.745096,2.4992088244
700,280,12.6,350,12.6,350,12.6,-0.25,8400,1965.159357,2.5092860823
500,500,2.81,125,3.09,125,3.55,-0.75,11000,16.00544961,2.8369616608
300,100,2.57,225,3.08,150,3.71,-0.25,5400,113.7315258,3.8877303418
400,800,32.0,200,32.0,800,37.47,-0.75,12800,8476.496156,1.73613519
800,800,2.67,400,11.37,400,11.37,0.5,3200,12630.02594,1.2633187672
600,171,5.14,150,8.68,150,8.68,0.5,24000,16.19626822,1.4303461251
400,200,2.72,300,9.63,100,6.89,1.0,8000,212.5647441,2.9469681124
300,75,1.11,75,2.96,300,6.32,-0.25,6600,21.37894794,0.7624959552
400,114,1.33,300,6.32,300,6.32,-1.0,12000,170.0110771,2.5171891333
600,240,4.08,300,20.68,300,17.37,-0.25,3600,8580.407479,2.64606109
500,1000,8.57,1000,13.68,250,8.57,0.75,30000,1758.988575,3.759367019
400,267,1.48,200,12.32,200,12.32,0.75,7200,189.066759,1.1800388689
400,114,1.48,100,6.53,100,6.53,0.0,8000,18.32094471,2.1385862472
200,600,2.0,450,9.47,150,10.34,1.0,16800,212.8026796,2.1747022504
700,280,2.6,175,10.13,350,4.79,0.75,16800,36.08694999,0.696792597
700,350,6.0,700,50.84,700,50.84,-0.25,12600,41584.72903,2.4028943206
300,300,3.48,150,12.0,150,12.0,0.25,1800,1096.852711,1.5311401559
450,900,3.34,675,51.51,225,9.71,0.5,9000,29171.97022,5.7700232551
900,600,16.2,225,16.2,225,16.2,-1.0,34200,248.8477163,2.7687289027
286,1000,6.79,750,57.24,250,10.79,-0.25,8000,48279.40344,5.2708610948
400,800,2.67,800,25.68,600,48.0,1.0,32000,3331.313193,1.073837368
700,700,2.33,700,27.63,175,5.62,1.0,14000,5573.637998,5.4828706456
250,500,1.86,375,30.0,250,8.03,-0.25,7000,4705.808576,4.4742827043
900,450,36.0,450,36.0,450,36.0,-1.0,1800,209262.0852,1.641938221
800,267,9.29,200,9.29,200,13.79,-0.25,19200,123.5713984,2.259335435
300,300,5.4,150,10.34,300,21.79,1.0,2400,722.9703043,0.3834403533
700,175,8.13,350,15.11,700,14.74,-0.25,15400,1130.127381,1.2485245012
600,300,2.88,150,4.26,600,8.21,0.5,10800,63.08549829,0.2705751726
900,257,3.34,675,11.72,675,31.62,1.0,30600,1175.660988,0.980146108
600,240,2.88,300,9.63,300,9.63,0.5,8400,427.4568875,1.4002450547
171,600,2.51,150,2.51,450,21.08,0.5,24000,261.6563502,3.2637469586
800,800,5.43,400,5.47,400,5.47,-0.75,28800,204.4214862,3.0581569736
533,800,2.97,400,20.21,400,29.05,0.5,12800,1819.817536,1.1865790696
600,240,24.0,450,24.39,600,24.0,-0.5,16800,4130.401768,2.2646625699
200,700,8.13,175,12.07,350,12.53,0.0,15400,164.7724454,1.2955713269
700,233,4.75,175,10.78,175,10.78,0.75,19600,36.20770035,1.262748505
1000,500,4.8,1000,50.53,1000,72.63,-0.5,24000,66469.56532,2.5641415752
400,200,4.65,300,22.89,400,8.42,0.75,12800,496.9999182,1.2784572848
400,400,3.43,200,3.47,400,21.68,1.0,11200,270.3111768,1.0442269681
600,240,2.88,300,21.79,300,4.11,-0.5,12000,1217.896585,4.8931695516
150,300,5.4,150,5.4,225,11.37,0.0,8400,86.79614822,1.6254940807
600,171,4.08,300,20.68,300,20.68,-1.0,13200,1218.553477,2.7007169034
900,450,7.71,675,24.16,225,7.71,-0.5,32400,2523.782932,9.066974852
600,900,10.45,450,24.39,675,41.57,0.0,9000,10854.48356,0.9784791675
500,333,1.67,125,8.62,250,14.47,-1.0,15000,105.1388342,2.1536073836
600,150,2.23,600,10.42,150,5.37,-0.25,9600,3872.991502,11.9650580049
600,400,5.14,150,5.14,600,17.05,-0.25,6000,553.0239236,0.3710142709
360,900,7.71,225,10.54,225,11.37,0.5,25200,60.60553357,1.3298248539
500,500,2.4,375,12.04,250,10.79,-0.75,12000,765.1263744,2.9709539982
1000,333,40.0,500,40.0,500,40.0,-0.25,32000,5225.927357,2.265422603
200,400,1.33,400,17.26,100,1.74,-0.75,16000,326.8810903,5.7548132586
300,200,3.48,225,12.2,225,12.2,-0.25,9000,317.9310972,2.3130422196
533,800,2.97,400,9.89,200,7.16,-0.25,32000,175.3034435,4.5409684329
400,400,16.0,300,16.0,300,16.0,-1.0,6400,2692.62266,2.7151899482
800,800,3.35,800,52.21,800,34.53,0.5,32000,9195.176663,1.544235369
300,150,5.4,300,18.47,300,18.47,-0.75,6000,2764.922651,3.0603862585
667,1000,8.57,750,15.79,1000,35.79,0.0,18000,9093.601363,1.0324458122
600,171,2.88,300,12.95,300,12.95,1.0,4800,1080.364089,0.9579963981
500,333,1.67,250,15.39,500,12.37,-0.25,19000,322.4030427,1.3188110141
500,333,2.09,375,23.09,375,23.09,0.0,14000,1655.399232,1.9285948113
800,400,3.35,600,14.84,600,14.84,-0.75,27200,1873.326693,3.0857154608
167,500,2.81,125,5.39,125,7.24,-0.5,8000,33.14413221,2.088426634
160,400,2.25,400,21.68,400,21.68,0.25,12800,1396.426139,1.5452064922
100,300,2.57,225,17.17,150,9.24,0.25,10200,212.8495629,2.4680162888
250,500,1.67,250,8.95,250,17.24,-0.25,11000,319.8133288,1.846379851
400,160,2.25,300,15.16,300,15.16,0.25,6400,1121.730132,1.6748146732
400,100,4.65,100,7.26,200,4.65,0.25,10400,16.93801072,1.140906156
500,333,20.0,375,20.0,375,20.0,-0.25,3000,21155.13123,2.2485493621
1000,1000,40.0,750,40.0,750,40.0,0.0,36000,9202.748022,1.8346401759
300,86,5.4,75,5.4,75,5.4,-0.5,3000,43.22163831,3.0152491054
1000,250,4.19,500,21.58,500,27.11,-0.75,40000,1640.129495,3.0214115759
280,700,4.75,350,17.68,350,9.95,0.5,16800,421.0540623,1.5943551902
300,120,5.4,75,5.4,225,13.86,0.0,9600,76.90290727,2.267929234
500,250,2.4,125,2.4,375,7.89,0.5,2000,169.1062109,0.1276529708
900,300,10.45,450,36.0,450,16.11,1.0,5400,12041.39171,1.2706637335
233,700,2.6,700,53.42,525,9.12,-1.0,21000,7995.059009,2.9257921517
267,400,2.25,400,17.26,100,7.63,-0.5,16000,580.1530296,6.2167299407
700,467,2.6,175,3.04,700,19.89,0.0,21000,382.4000586,1.3817757243
300,300,1.69,300,16.26,225,15.51,0.25,2400,6220.925414,2.1529119703
900,257,7.71,900,28.89,225,15.51,0.25,32400,4082.590589,5.3385090746
600,240,3.38,600,28.11,600,28.11,0.75,4800,24220.91145,1.1059706395
257,900,7.71,450,12.79,675,34.11,0.0,14400,3878.345699,1.4564377148
400,133,7.2,200,7.2,400,17.26,0.5,12800,248.1729659,1.3954784806
800,533,14.4,400,24.63,600,14.4,-1.0,28800,1580.083822,2.5681620985
800,800,5.43,400,5.43,600,14.84,0.0,6400,2615.986123,0.5991194268
700,700,2.6,350,28.0,525,30.39,-0.5,8400,7900.543965,1.5558256601
500,333,2.4,375,3.75,250,8.03,1.0,19000,50.96883835,1.1593055508
600,171,3.38,150,4.26,150,5.92,-0.25,21600,11.99121577,2.4109316639
600,300,24.0,300,24.0,300,24.0,-1.0,21600,1223.756297,2.7021416079
300,200,1.0,150,10.89,225,12.2,-0.75,9600,165.3425865,2.1970675771
800,800,9.29,800,43.37,800,43.37,0.0,16000,30218.97591,1.8654462812
667,1000,40.0,1000,76.32,250,40.0,0.25,28000,33450.83757,4.404882914
700,280,2.93,525,5.25,175,13.36,0.75,18200,236.7064834,1.8067864478
500,125,3.4,250,5.26,250,5.26,0.75,13000,45.44203969,1.3728416167
